"4","2190012007","Tue Jun 16 01:31:02 PDT 2009","NO_QUERY","chaz81","@Dellibelly yup I agree they may do a few captial that would be cool "
"4","2190012081","Tue Jun 16 01:31:02 PDT 2009","NO_QUERY","ekcheung","@woowinny that's good to hear! "
"4","2190012085","Tue Jun 16 01:31:02 PDT 2009","NO_QUERY","LenahBBY","YAHH! Got the Job! SOO HAPPYY, gonna earn myself money!  I AM PROUD!"
"4","2190018298","Tue Jun 16 01:32:05 PDT 2009","NO_QUERY","schaeferj89"," i am back"
"4","2190018310","Tue Jun 16 01:32:06 PDT 2009","NO_QUERY","garofrogg","Glad my girlfriend is a twitter now. Hello baby. "
"4","2190018323","Tue Jun 16 01:32:06 PDT 2009","NO_QUERY","nicole_honey","Good morning "
"4","2190018348","Tue Jun 16 01:32:06 PDT 2009","NO_QUERY","xranarawr","@alexandrastack we always running out of topics, lol  umm, if youre reborn, what's gonna be your name? xD"
"4","2190018357","Tue Jun 16 01:32:06 PDT 2009","NO_QUERY","praanic","My 200th update!! god, I don't have anything smart to say at the moment. pintsli viskasin ka käest, sest see ajas närvi "
"4","2190018413","Tue Jun 16 01:32:07 PDT 2009","NO_QUERY","joyofsomeone","@VATD :O I just realised that, after today, i never have to do Media again... NEVER!  You, however, do  Have fun with it "
"4","2190018417","Tue Jun 16 01:32:07 PDT 2009","NO_QUERY","_heyduder","Listening to songs from The Lion King, because I can "
"4","2190018469","Tue Jun 16 01:32:07 PDT 2009","NO_QUERY","CatherineYetive","@laurenajedi i can't believe you're still awake. no one is ever up when i am "
"4","2190018506","Tue Jun 16 01:32:08 PDT 2009","NO_QUERY","trineeE","@highpriestess Norwegian Wood is next on my reading list. Been hearing a lot abt that too "
"4","2190018577","Tue Jun 16 01:32:08 PDT 2009","NO_QUERY","redgun","How awesome is this guy "
"4","2190018630","Tue Jun 16 01:32:09 PDT 2009","NO_QUERY","Cherye101","Im obsessed with Crying at the Disco!!!  the song is amazzzzing."
"4","2190018691","Tue Jun 16 01:32:09 PDT 2009","NO_QUERY","abcd91","@r3dnax3la good luck.. you'll do great on that exam "
"4","2190018866","Tue Jun 16 01:32:11 PDT 2009","NO_QUERY","mysehnsucht","@mykeamend Like the new wallpaper - very pretty "
"4","2190018925","Tue Jun 16 01:32:12 PDT 2009","NO_QUERY","louhumphrey","@hannahp_93 Hows was Stats? Don't forget the tickets for train or 02  yay!."
"4","2190018967","Tue Jun 16 01:32:15 PDT 2009","NO_QUERY","Mjrocks27","jus got home.. ugh im so tired yet thers still more to do! gud thing sthers milkway chocolate lols "
"4","2190019086","Tue Jun 16 01:32:14 PDT 2009","NO_QUERY","anakindonesia","@sittakarina i dont really like this side of Hanafiah... when will you write about nara? the source of all this mess "
"4","2190019205","Tue Jun 16 01:32:14 PDT 2009","NO_QUERY","brandihart","@caseyhenry Yeah, several people misread &quot;copse.&quot;  Oh, well....  "
"4","2190019356","Tue Jun 16 01:32:16 PDT 2009","NO_QUERY","sophiel381","altaa's boring :O i'm just gonna stay on this "
"4","2190019378","Tue Jun 16 01:32:16 PDT 2009","NO_QUERY","thecraftyninja","@Leahstaplehurst I just set the cot on the lowest level and put a pillow under it to break his fall if he does "
"4","2190019392","Tue Jun 16 01:32:16 PDT 2009","NO_QUERY","iamsuperclaire","@minniemousee SUREEEEEEE. Isn't it such a hassle to clean your contacts all the time? Plus our small eyes are a rarity! "
"4","2190019442","Tue Jun 16 01:32:17 PDT 2009","NO_QUERY","beththeblonde","@mitchelmusso http://twitpic.com/7ibzt - It's blureed. But u still look gd lol! "
"4","2190019463","Tue Jun 16 01:32:17 PDT 2009","NO_QUERY","Wolfgang_","@highpriestess His books are alway a pleasure to read. "
"4","2190019529","Tue Jun 16 01:32:18 PDT 2009","NO_QUERY","kateeloves","still here at school...rainy day  http://yfrog.com/15uoiqj"
"4","2190019575","Tue Jun 16 01:32:18 PDT 2009","NO_QUERY","vanillasuicide","@danielooi nice avatar!!! Veli the hensem! "
"4","2190019639","Tue Jun 16 01:32:19 PDT 2009","NO_QUERY","call_me_harmony","says Good morning world  http://plurk.com/p/11aj7m"
"4","2190019695","Tue Jun 16 01:32:19 PDT 2009","NO_QUERY","modernartrocks","@Moonflowerchild i wish that was the case. just sittin in the miserable heat. in the dark. with a headache "
"4","2190019800","Tue Jun 16 01:32:20 PDT 2009","NO_QUERY","Jaquiya","All I gotta say is disneyland 2morrow  nite nite my twitz"
"4","2190019831","Tue Jun 16 01:32:20 PDT 2009","NO_QUERY","blue_raven","@shihadchick Poptarts, processed cheese...anything that can fit under a door, a la Microserfs? Because I would be on board with this. "
"4","2190019886","Tue Jun 16 01:32:21 PDT 2009","NO_QUERY","nickhutson","New hours today at work - then dinner at ZIZI's.  New iPhone software tomorrow, and then new iPhone hardware on Friday. Yay! "
"4","2190019942","Tue Jun 16 01:32:22 PDT 2009","NO_QUERY","udaibir","@jsjv didi you wanna learn Italiano after watching #AngelsandDemons? am in B'lore moved to marketting and branding "
"4","2190019978","Tue Jun 16 01:32:22 PDT 2009","NO_QUERY","BreRadoSunrise","@BryanGwin @SiahWalker i kinda figured it was one of you two music you boys are the twitter freaks  HI !"
"4","2190020111","Tue Jun 16 01:32:23 PDT 2009","NO_QUERY","martinm82","Ubiquity is cool "
"4","2190020166","Tue Jun 16 01:32:24 PDT 2009","NO_QUERY","Arabive","Today i'm going to buy new headphone for my ipod  but still which one is d best in fidelity"
"4","2190020207","Tue Jun 16 01:32:25 PDT 2009","NO_QUERY","BluePoles","@bibendumwine Put them in a pot, splash white wine, touch garlic butter - keep lid on for 5-7 minutes, perfect every time... my NZ roots "
"4","2190020235","Tue Jun 16 01:32:25 PDT 2009","NO_QUERY","roxiijonas","http://twitpic.com/7j5j7 -  @jonasbrothers I miss you "
"4","2190020244","Tue Jun 16 01:32:25 PDT 2009","NO_QUERY","SweetSayang","Hey @ThisismyiQ how are you guyz? greetz from holland   (iQ Live! live &gt; http://ustre.am/38Ci)"
"4","2190020292","Tue Jun 16 01:32:25 PDT 2009","NO_QUERY","claireybaby2","@johncmayer check this out http://bit.ly/12AYxj  you have competition "
"4","2190020427","Tue Jun 16 01:32:27 PDT 2009","NO_QUERY","sedser","@azadiaz rml, be somebody as an opener, trani is back! and mcfearless, and they mixed the order of songs up too "
"4","2190020468","Tue Jun 16 01:32:27 PDT 2009","NO_QUERY","thongar","YEAR 12 MUSIC MODERATION TOMORROW.  OHNOES. 50% of my grade is going down the drain...unless I practice. Which is gonna start... now. "
"4","2190020489","Tue Jun 16 01:32:27 PDT 2009","NO_QUERY","claudianatasia","is baking with grace. yummy "
"4","2190020495","Tue Jun 16 01:32:27 PDT 2009","NO_QUERY","warzabidul","@Christyxcore I don't add anyone new until they @ me at least a couple of times. Waste of time otherwise. "
"4","2190020516","Tue Jun 16 01:32:28 PDT 2009","NO_QUERY","TiannaLynn82","I feel like watching some comedy  http://bit.ly/17akym"
"4","2190020626","Tue Jun 16 01:32:29 PDT 2009","NO_QUERY","GHmltn","@moanyboot rant away - I want to punch something! (PS when really p*ssed off I pace up and down and rant too and drink a lot of tea  )"
"4","2190020645","Tue Jun 16 01:32:29 PDT 2009","NO_QUERY","Chaaarliiieee","@Kayla_Sheree hahahaah! "
"4","2190020718","Tue Jun 16 01:32:30 PDT 2009","NO_QUERY","desographer","Slept a little, woke up late, kitchen covered in stuff - all the ingredients to make a grouch, but my God is a god of kindness and love! "
"4","2190020760","Tue Jun 16 01:32:30 PDT 2009","NO_QUERY","Ashley_Cline","@Random_Goodness. Lol haha i have my moments lol "
"4","2190020828","Tue Jun 16 01:32:31 PDT 2009","NO_QUERY","mijonju","@shinzofukui  EXPENSIVE  i am thinking of buying it will be in yodobashi camera on 3rd july. but i donno about the quality! DP3 PLS!!"
"4","2190021010","Tue Jun 16 01:32:33 PDT 2009","NO_QUERY","freshypanda","@Anime81 @tashatwilight I'm sure that is QUITE close "
"4","2190021088","Tue Jun 16 01:32:34 PDT 2009","NO_QUERY","nesseo","http://twitpic.com/7j5jd - our sweet mini cooper. it´s going like hell  me love lol"
"4","2190021127","Tue Jun 16 01:32:34 PDT 2009","NO_QUERY","Alex_ACM","watching the USA-Italy replay on espnu  pretty good game by Italy"
"4","2190021132","Tue Jun 16 01:32:34 PDT 2009","NO_QUERY","madjo","@jos4twit thanks for the tea "
"4","2190021134","Tue Jun 16 01:32:34 PDT 2009","NO_QUERY","rubypurple","@hocloban  use tweetdeck "
"4","2190021139","Tue Jun 16 01:32:34 PDT 2009","NO_QUERY","evilmanic","@zeeblet shush you "
"4","2190021429","Tue Jun 16 01:32:37 PDT 2009","NO_QUERY","cheatxxdeath","Waking up at 10 to hang out with the babe, then training Donna at work, then a fun night! "
"4","2190021608","Tue Jun 16 01:32:39 PDT 2009","NO_QUERY","twitasta","Welcoming my bebe ....  Happy tweeting 'nda!"
"4","2190021712","Tue Jun 16 01:32:41 PDT 2009","NO_QUERY","nik_kee_dee","@iproperluvmeido Yup, put me down for saveloy too! ;) Yum! Hi, btw, thx for following "
"4","2190021915","Tue Jun 16 01:32:43 PDT 2009","NO_QUERY","MissLadyT324","loves her boy friend/husband to be ( in due time) "
"4","2190022025","Tue Jun 16 01:32:44 PDT 2009","NO_QUERY","reinierkuipers","Just finished some newsletter coding. Old skool &lt;table&gt;&lt;/table&gt; HTML coding is quitte fun "
"4","2190022065","Tue Jun 16 01:32:44 PDT 2009","NO_QUERY","strut365","@lomografieur hello!!! How are you? Great to hear from you "
"4","2190022067","Tue Jun 16 01:32:44 PDT 2009","NO_QUERY","jason_2008","@talkrubbish goooood morning "
"4","2190022140","Tue Jun 16 01:32:45 PDT 2009","NO_QUERY","beththeblonde","@mitchelmusso http://twitpic.com/7ibwn - WTF!!! "
"4","2190022216","Tue Jun 16 01:32:46 PDT 2009","NO_QUERY","andrewlowson","the first coffee of the day, good times "
"4","2190022288","Tue Jun 16 01:32:47 PDT 2009","NO_QUERY","AntonioReyX360","@PaulyMShore How are the Ta-a'-cos out there  u crazy funny dont ever stop being funny ."
"4","2190022362","Tue Jun 16 01:32:47 PDT 2009","NO_QUERY","TobyHart","suck a fun nightt  going to lay down with the dudes although i wish my gf was in my bed with me instead of them haha"
"4","2190022384","Tue Jun 16 01:32:48 PDT 2009","NO_QUERY","ZJDanger","June the 16th... The big day!  LVTT &lt;3"
"4","2190022495","Tue Jun 16 01:32:49 PDT 2009","NO_QUERY","asharfina","@808chelsea thank you. i really appreciate it "
"4","2190022606","Tue Jun 16 01:32:50 PDT 2009","NO_QUERY","katiebeth","@nsmonkeygirl I generally don't mind being lanky. Right now? Not a fan.  and I'm not even that tall!"
"4","2190022644","Tue Jun 16 01:32:50 PDT 2009","NO_QUERY","izzyshoegal","what a night what a night, good times at Good Times  who woulda thought"
"4","2190022761","Tue Jun 16 01:32:51 PDT 2009","NO_QUERY","thelocogirl","thanks for following me, "
"4","2190022787","Tue Jun 16 01:32:52 PDT 2009","NO_QUERY","lademas","Gonna play badminton with my guys  yeaaahhh!! So fun!"
"4","2190022918","Tue Jun 16 01:32:53 PDT 2009","NO_QUERY","hannabug","off into town later  then fionas party tonight "
"4","2190022988","Tue Jun 16 01:32:54 PDT 2009","NO_QUERY","wakemeupinparis","godmorning sunshine! yey, now rain today! "
"4","2190023071","Tue Jun 16 01:32:55 PDT 2009","NO_QUERY","DawnYang1","@netplexed don't worry imo she's nothing much to go gaga over, and your ears will thank you "
"4","2190023180","Tue Jun 16 01:32:56 PDT 2009","NO_QUERY","ralphq","I was playing Hide-and-seek with sleep...and he won.. time to give him the prize..  Night."
"4","2190023214","Tue Jun 16 01:32:56 PDT 2009","NO_QUERY","iktr2008","Ooooooo...I CANNOT wait! (@aussieBum) Speaking of which, I need to buy a couple swim trunks from you people down under! "
"4","2190023237","Tue Jun 16 01:32:57 PDT 2009","NO_QUERY","hannahkashman","@hollyingram1 just normal clothes but for some scenes with a dresing gown or tie  you? xx"
"4","2190023239","Tue Jun 16 01:32:57 PDT 2009","NO_QUERY","kahhhhla","@thaprincet3t...hahaha oh shiiit my bad. didn't mean to offend this big history buff! LOL "
"4","2190023301","Tue Jun 16 01:32:57 PDT 2009","NO_QUERY","s_b_g","@McAleavy hehe i know saw it yesterday on engadget  very sweet"
"4","2190023309","Tue Jun 16 01:32:58 PDT 2009","NO_QUERY","jessiii_babiii","alone at tim´s house...strange i know.i´m gunna take a shower "
"4","2190023347","Tue Jun 16 01:32:58 PDT 2009","NO_QUERY","AnnetteDubow","..... Warning (lol) I am just about to Meditate... I should be back in 20mins!x See you then!x  ..... I wrote 15hrs ago"
"4","2190023394","Tue Jun 16 01:32:59 PDT 2009","NO_QUERY","DesireRenee","man.. learning a song inspired me to write a new one  late night writting sesion! i dunno if i spelled that write.. whatever "
"4","2190023442","Tue Jun 16 01:32:59 PDT 2009","NO_QUERY","GuitarMark17","just hopes that he can get onto national diploma in college to do more music "
"4","2190023445","Tue Jun 16 01:32:59 PDT 2009","NO_QUERY","chantelleaustin","@rebeccamezzino ohhhh, that's a very good point... I stand corrected "
"4","2190023479","Tue Jun 16 01:33:00 PDT 2009","NO_QUERY","kat_n","@_hayles yeh!!!nowt wrong with my wee fingers  type type type.. lol oohh spray tan!never had 1 b4,just do normal lotion tan.xx"
"4","2190023611","Tue Jun 16 01:33:01 PDT 2009","NO_QUERY","TizBanana","@hypnotized805 lol... go ahead... he needs something to make him feel special while I am away "
"4","2190023648","Tue Jun 16 01:33:01 PDT 2009","NO_QUERY","donellamae","@LiteraryNobody thanks &amp; good night to you as well! "
"4","2190023653","Tue Jun 16 01:33:01 PDT 2009","NO_QUERY","cmiiaw","UPLOADING NEW PICS! leaving [multiple] LINKS soon..they're sweet...i'm thinking in $ signs...thanks to my lil asst. @soulshakedown "
"4","2190023661","Tue Jun 16 01:33:01 PDT 2009","NO_QUERY","decoy","@fairy_Freia взаимно! "
"4","2190023765","Tue Jun 16 01:33:02 PDT 2009","NO_QUERY","Kristy_Lee_","@Wow_wee I NO ayee haha i run with the wolves not vampires haha ..ill bite u ..wait n c "
"4","2190023805","Tue Jun 16 01:33:03 PDT 2009","NO_QUERY","scottyoshimoto","@coy_coy why are your last like 5 tweets so angry or sad?! you know you need, some disneyland therapy "
"4","2190023815","Tue Jun 16 01:33:03 PDT 2009","NO_QUERY","jeans29","@jinglebells_ welll story of my summer is that emily is a noob  hahahh we're having a chill in our pj day. YAY! holy its cold?"
"4","2190023855","Tue Jun 16 01:33:03 PDT 2009","NO_QUERY","blaqkgloss","@eratyptin G'morning! Yeah it's a re-read but I love it  Have a good day!"
"4","2190023922","Tue Jun 16 01:33:03 PDT 2009","NO_QUERY","LadyParadis","@magnusholmgren Good morning to you. I hope it is full of inspiration "
"4","2190031223","Tue Jun 16 01:34:21 PDT 2009","NO_QUERY","stinginthetail","@hj1georg of course  besides, that's a typo - everyone typo's.. or typoes... no, i think it's typo's"
"4","2190031302","Tue Jun 16 01:34:21 PDT 2009","NO_QUERY","dunks17","who wanna get drunk? I'm on Patron Tequila! I'm dunk on Margarita!!   )"
"4","2190031317","Tue Jun 16 01:34:22 PDT 2009","NO_QUERY","officialkaela","@TomFelton break a leg! i missed a good audition the other day, but there will be more to come.  kick some butt, as i'm sure you will. "
"4","2190031341","Tue Jun 16 01:34:22 PDT 2009","NO_QUERY","TheSeanWilson","@lachy12 Let's not keep it "
"4","2190031418","Tue Jun 16 01:34:23 PDT 2009","NO_QUERY","m0bydick","well kings of leon officially rocked 20,000 peoples socks last night! "
"4","2190031455","Tue Jun 16 01:34:23 PDT 2009","NO_QUERY","chattyman","hi @getstuffedinLDN The link to apply for tickets to the show is on Alan's home page http://www.alancarr.net "
"4","2190031465","Tue Jun 16 01:34:23 PDT 2009","NO_QUERY","smokey_2009","http://bit.ly/I6qUT  - The incredible Red Arrows at Cosford. "
"4","2190031473","Tue Jun 16 01:34:23 PDT 2009","NO_QUERY","GlennW","@partytrap give it to the first stranger you see "
"4","2190031481","Tue Jun 16 01:34:23 PDT 2009","NO_QUERY","KadenMusic","Just wrapped shooting for today.... Totally exhaused... About to sleep like a baby... "
"4","2190031557","Tue Jun 16 01:34:24 PDT 2009","NO_QUERY","Wiccan_Willow","Happy tuesday to all of you tweetie pies   Hope that you have a wonderful day filled with love, happiness and fun fun fun!!!"
"4","2190031597","Tue Jun 16 01:34:24 PDT 2009","NO_QUERY","philberryman","@DennisMortensen Sounds like the perfect excuse for an airline funded trip to your favourite clothes shop "
"4","2190031617","Tue Jun 16 01:34:25 PDT 2009","NO_QUERY","kikiDISSONANCE","@TomFelton we missed you  good luck!"
"4","2190031640","Tue Jun 16 01:34:25 PDT 2009","NO_QUERY","EmilyKate_","@Kirstyy09xX Happy Birthday! Glad you got your message from Frankie "
"4","2190031646","Tue Jun 16 01:34:25 PDT 2009","NO_QUERY","mrsvartan","#charitytuesday @bullyinguk @smiletrain @childrens_trust @diabetesuk @eczemasupport @hearingdogs @air_ambulance @MADECHARITY &lt; follow pls "
"4","2190031658","Tue Jun 16 01:34:25 PDT 2009","NO_QUERY","verflucht","@Dog_of_Thunder You'll have earned your rest. I'm sitting at my desk here in the UK as commiseration. Two wage slaves earning our crust "
"4","2190031659","Tue Jun 16 01:34:25 PDT 2009","NO_QUERY","rethasylviana","i love tuesday!! cant stop laughing reading  @billysimpson abeng jokes and @sidneymohede the joke-r! hauhauhauhauhaua "
"4","2190031765","Tue Jun 16 01:34:26 PDT 2009","NO_QUERY","martincliffe","@rjmmusictech You mean like  http://twurl.nl/53gxco ? "
"4","2190031808","Tue Jun 16 01:34:27 PDT 2009","NO_QUERY","psebborn","Mmm, free bacon sandwiches - the best way to start a day! Cheers @james_atkins and Bike Week "
"4","2190031835","Tue Jun 16 01:34:27 PDT 2009","NO_QUERY","ScotttP","@Kaasiaa yeah kasia, thanks for the twit (is that what you call it?), and btw i read ur warm and fuzzy and it was decent "
"4","2190031860","Tue Jun 16 01:34:27 PDT 2009","NO_QUERY","ticai","@kc_concepcion take care &amp; God bless! "
"4","2190031880","Tue Jun 16 01:34:27 PDT 2009","NO_QUERY","topa","@kiruba if you get to interview him, ask him hows the partnership with @infy been ?  PS: vested interest"
"4","2190031909","Tue Jun 16 01:34:28 PDT 2009","NO_QUERY","PaniJess","had a birthday full of food and pins... just perfect "
"4","2190031910","Tue Jun 16 01:34:28 PDT 2009","NO_QUERY","DragonClan","likin this country singer jason aldean. somethin sexy about a man in a cowboy hat and boots who can sing his face off...love it "
"4","2190031980","Tue Jun 16 01:34:28 PDT 2009","NO_QUERY","Mmmadde","We don`t know what to do today :S...but we thinking about a shooot  i versvika  Nathalie what do you think ?"
"4","2190032020","Tue Jun 16 01:34:29 PDT 2009","NO_QUERY","oakesy8","life is good at the minute, ourgoal launch was ace and personal life going good too,so happy days "
"4","2190032076","Tue Jun 16 01:34:29 PDT 2009","NO_QUERY","Shaggsworth","@TessiieS2 look, ur not wrong, its just that my life is crap and twitter is wayyyyy better lol but ill try to hold back from now on "
"4","2190032096","Tue Jun 16 01:34:30 PDT 2009","NO_QUERY","Alainaitae","Youre welcome "
"4","2190032110","Tue Jun 16 01:34:30 PDT 2009","NO_QUERY","suleatun","I want a netbook  #suleatunbirthdaylist"
"4","2190032147","Tue Jun 16 01:34:30 PDT 2009","NO_QUERY","therealsim_o","And good morning everyone else. Having fun @mrpower &amp; @bloggerheads ? "
"4","2190032265","Tue Jun 16 01:34:31 PDT 2009","NO_QUERY","BigPondTeam","@brendo_91 That would be anoying. Have you tried our Tech team to see if they can tweak something for you? try them on 133 933. Tristo "
"4","2190032268","Tue Jun 16 01:34:31 PDT 2009","NO_QUERY","IrinaWhite","@TomFelton Good luck, Tom! Sure, you'll be auditioned well "
"4","2190032361","Tue Jun 16 01:34:32 PDT 2009","NO_QUERY","Jaber_J","At my class, and my nose is pealing off "
"4","2190032411","Tue Jun 16 01:34:33 PDT 2009","NO_QUERY","diannepg","130am and I can't sleep. Smell of cooking pasta sauce, aching muscles &amp; tweets in my head. Committed to wk of no complaints..Bed is comfy "
"4","2190032470","Tue Jun 16 01:34:33 PDT 2009","NO_QUERY","seexjayy","Tyler just left. Bed in like 3.5. Text tomorrow. "
"4","2190032477","Tue Jun 16 01:34:34 PDT 2009","NO_QUERY","rosie0petal","summer begins in six hours "
"4","2190032587","Tue Jun 16 01:34:35 PDT 2009","NO_QUERY","toffmartel","Morning all, back out the garden now today "
"4","2190032610","Tue Jun 16 01:34:35 PDT 2009","NO_QUERY","AmandaImani","heyy @naomiaziz! thanks for teman-ing me for like an hour with noah and all.  so nice of you guys! xx"
"4","2190032616","Tue Jun 16 01:34:35 PDT 2009","NO_QUERY","hongkiat","@AlVinKoay Hey, thanks for those kind words "
"4","2190032638","Tue Jun 16 01:34:35 PDT 2009","NO_QUERY","AlohaArleen","@AquarianM do what ya gotta do "
"4","2190032668","Tue Jun 16 01:34:35 PDT 2009","NO_QUERY","skinnylatte","@euniqueflair glad it helped "
"4","2190032680","Tue Jun 16 01:34:35 PDT 2009","NO_QUERY","malachilopez","Tired and I just wanna watch a movie. Saw Night at the Museum 2 today. Actually liked it.  "
"4","2190032684","Tue Jun 16 01:34:36 PDT 2009","NO_QUERY","Starcollector2","I hope someone from PBS wins!  "
"4","2190032771","Tue Jun 16 01:34:36 PDT 2009","NO_QUERY","Socks95","@DHughesy hey i dont think you fat and i find you extremely amusing hughesy you definitely have a new follower "
"4","2190032858","Tue Jun 16 01:34:38 PDT 2009","NO_QUERY","TheKateNash","@adriennerusk haha thank you i guess :S "
"4","2190032897","Tue Jun 16 01:34:38 PDT 2009","NO_QUERY","Zarinah","@crazydjbazarro actually ima send u some tracks for the podcast "
"4","2190032900","Tue Jun 16 01:34:38 PDT 2009","NO_QUERY","vikkialexj","is feeling pretty good again! Especially considering the caining my poor little brain got last night!! lol Monday Nite Sesh!!! "
"4","2190032968","Tue Jun 16 01:34:39 PDT 2009","NO_QUERY","SUPERRWOMANx","has fallen in love with emerica all over again. "
"4","2190032981","Tue Jun 16 01:34:39 PDT 2009","NO_QUERY","jboylie","I feel great  It's amazing what a full night's sleep at the right time of day can do for how you! Shifts are the work of the Devil!"
"4","2190033010","Tue Jun 16 01:34:39 PDT 2009","NO_QUERY","willows3","Home from the club  tonight was great! &lt;3 love my friends and me wife &lt;3!"
"4","2190033025","Tue Jun 16 01:34:39 PDT 2009","NO_QUERY","belladore","I'm at work "
"4","2190033048","Tue Jun 16 01:34:40 PDT 2009","NO_QUERY","KayleaTodd","i just finished reading eclipse!  ! i was going to start reading breaking dawn, but im way to tired for that! lol going to go to sleepp!"
"4","2190033158","Tue Jun 16 01:34:41 PDT 2009","NO_QUERY","cre8ivecakes","Good morning  Need to whip up a batch of icing today... In hopes I get to make that special cake in the next couple of weeks!"
"4","2190033166","Tue Jun 16 01:34:41 PDT 2009","NO_QUERY","GemmaCBurns","First 2 periods are freeee  don't have to go on until 11! Xx"
"4","2190033191","Tue Jun 16 01:34:41 PDT 2009","NO_QUERY","shantl","@shaundiviney Oils or acrylics? "
"4","2190033348","Tue Jun 16 01:34:43 PDT 2009","NO_QUERY","ColmFlynn1","@JackieGamber it was good old lyons tea with some chocolate digestives for good measure! "
"4","2190033398","Tue Jun 16 01:34:44 PDT 2009","NO_QUERY","CforrClemmensen","hahah i hate tracey grimshaw!! wtf is wif her tonight. "
"4","2190033455","Tue Jun 16 01:34:44 PDT 2009","NO_QUERY","p1lya","will be in the city hall particularly in Civil Registry office for the release of my BC with supplement on sex: _____  "
"4","2190033553","Tue Jun 16 01:34:45 PDT 2009","NO_QUERY","MissCLynn","Feeling really BLESSED..but still sumthing missing...on that note Goodnight ppl! "
"4","2190033634","Tue Jun 16 01:34:46 PDT 2009","NO_QUERY","hatttty","@pearled hmmmmm. nope that's tomorrow... today was anthropology  but i wanna get all credits and high dists so im gonna try with other sub"
"4","2190033635","Tue Jun 16 01:34:46 PDT 2009","NO_QUERY","niikamonroee","@ariixarii somebody been love tweeting all nite  aww, whose dee gyal"
"4","2190033664","Tue Jun 16 01:34:46 PDT 2009","NO_QUERY","jattlofer","The eyes believe themselves... the ears believe other people "
"4","2190033676","Tue Jun 16 01:34:47 PDT 2009","NO_QUERY","katelynntwatted","I hear the birds chirping, good morning friends "
"4","2190033772","Tue Jun 16 01:34:47 PDT 2009","NO_QUERY","learningBabie","HarmFREE Sanitizer which EFFECTIVELY Disinfect H1N1 -Highly recommended to Pregnant Women / Pet Owners, feel free to DM me for more info "
"4","2190033859","Tue Jun 16 01:34:48 PDT 2009","NO_QUERY","Momto3blessings","will still get up 10 or more times a night...right?  Ok so only 9 years and 3 months to go   Gotta be positive!  Going back to bed!!"
"4","2190033934","Tue Jun 16 01:34:49 PDT 2009","NO_QUERY","restylestari","@KeziaLyla Danish means knowledgeable,clever. Syaffiazka means clean,white mybe we cn say it lyk a lil princess 'snow white'  lolo"
"4","2190034046","Tue Jun 16 01:34:51 PDT 2009","NO_QUERY","tweetant","yeah @countstex your lovely girlie has mentioned that before. It's a nice location for it  Denmark is probably less humid though ;)"
"4","2190034049","Tue Jun 16 01:34:51 PDT 2009","NO_QUERY","RnbHipHopGirl","Let me show you a lover better than you have ever known or if you want we could take things slow and maybe just go with the flow "
"4","2190034128","Tue Jun 16 01:34:51 PDT 2009","NO_QUERY","clynie","@gianggion em thấy mấy cái tweet gần đây chị G toàn viết v�? anh H chị G ạ. Mà em cg mún gặp anh í nè "
"4","2190034135","Tue Jun 16 01:34:52 PDT 2009","NO_QUERY","cheapnovelty","Vike. Sip of mgd. Goodnight world. Painless night. Yesssssssss "
"4","2190034167","Tue Jun 16 01:34:52 PDT 2009","NO_QUERY","louisventer","very nice to be in this company http://www.searchcowboys.com/guestposts/659 not sure im that nice though, @lisadmyers spreading rumours "
